time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;steps;distance
174237.0;-0.8;-2.5;2.2;8.200000000000001;-6.9;3.9;67.60000000000001;-11.6;-158.00000000000003;311.46031746031736;298.34848484848453
174254.0;-1.3;-2.3000000000000003;2.0;8.1;-6.300000000000001;3.8;95.20000000000002;-36.1;-149.20000000000002;311.47619047619037;298.37878787878753
174271.0;-1.7000000000000002;-2.3000000000000003;1.5;7.9;-5.9;3.4000000000000004;107.3;-50.0;-150.8;311.4920634920634;298.40909090909054
174287.0;-1.9;-2.5;1.2000000000000002;7.800000000000001;-5.9;2.9000000000000004;107.3;-50.0;-150.8;311.5079365079364;298.43939393939354
174305.0;-2.0;-3.5;1.1;8.0;-6.4;2.7;114.5;-69.7;-154.5;311.5238095238094;298.46969696969654
174320.0;-1.9;-4.5;0.8;8.200000000000001;-6.6000000000000005;2.4000000000000004;109.5;-69.4;-154.8;311.5396825396824;298.49999999999955
174337.0;-1.9;-4.7;0.6000000000000001;8.3;-6.5;1.8;109.5;-69.4;-154.8;311.55555555555543;298.53030303030255
174353.0;-2.0;-5.1000000000000005;0.1;8.3;-6.4;1.3;99.7;-67.3;-155.8;311.57142857142844;298.56060606060555
174370.0;-1.9;-5.7;-0.2;8.5;-6.5;0.9;66.1;-59.20000000000001;-158.2;311.58730158730145;298.59090909090855
174388.0;-1.7000000000000002;-6.5;-0.1;8.6;-6.800000000000001;0.9;46.0;-53.3;-158.7;311.60317460317447;298.62121212121156
174404.0;-1.7000000000000002;-6.800000000000001;0.3;8.5;-6.9;1.5;46.0;-53.3;-158.7;311.626984126984;298.66666666666606
174420.0;-2.2;-7.300000000000001;1.0;7.9;-6.9;1.8;17.300000000000004;-35.599999999999994;-158.29999999999998;311.642857142857;298.69696969696906
174440.0;-3.1;-7.7;1.5;7.1000000000000005;-6.800000000000001;2.2;8.600000000000001;-24.3;-155.5;311.65873015873;298.72727272727207
174454.0;-3.7;-8.3;1.6;6.5;-6.9;2.3000000000000003;3.4;-13.3;-152.1;311.674603174603;298.75757575757507
174470.0;-4.0;-8.8;1.5;5.9;-7.4;2.0;3.4;-13.3;-152.1;311.69047619047603;298.78787878787807
174486.0;-4.7;-10.1;0.9;5.2;-8.200000000000001;1.5;-6.8;2.8;-139.1;311.70634920634905;298.8181818181811
174503.0;-5.0;-10.7;0.6000000000000001;4.4;-8.9;1.1;-6.8;2.8;-139.1;311.72222222222206;298.8484848484841
174520.0;-6.0;-11.6;0.3;3.4000000000000004;-9.1;1.1;-16.0;7.9;-124.1;311.73809523809507;298.8787878787871
174537.0;-7.2;-11.3;0.4;2.3000000000000003;-8.4;1.3;-37.400000000000006;18.8;-71.8;311.7539682539681;298.9090909090901
174553.0;-7.300000000000001;-10.7;0.3;2.4000000000000004;-8.1;1.3;-45.5;18.1;-41.7;311.7698412698411;298.9393939393931
174570.0;-6.300000000000001;-11.2;0.3;4.2;-8.9;1.4;-45.5;18.1;-41.7;311.7857142857141;298.9696969696961
174589.0;-4.4;-11.6;0.6000000000000001;5.300000000000001;-9.2;1.7000000000000002;-54.4;16.0;-17.400000000000002;311.8095238095236;299.0131578947368
174603.0;-4.1000000000000005;-11.6;0.6000000000000001;5.2;-9.2;1.9;-71.10000000000001;20.0;18.3;311.82539682539664;299.03947368421046
174620.0;-4.4;-11.4;0.5;4.9;-9.0;1.9;-71.10000000000001;20.0;18.3;311.84126984126965;299.0657894736841
174639.0;-3.7;-10.4;0.7000000000000001;5.5;-8.8;2.1;-90.9;13.200000000000005;77.60000000000001;311.85714285714266;299.09210526315775
174655.0;-2.9000000000000004;-10.2;1.0;7.0;-8.8;2.7;-98.0;2.2;112.9;311.8730158730157;299.1184210526314
174670.0;-0.4;-9.4;2.2;9.3;-8.6;3.8;-98.0;-8.899999999999999;144.5;311.8888888888887;299.14473684210503
174686.0;1.2000000000000002;-8.9;2.9000000000000004;11.8;-8.3;4.7;-98.0;-8.899999999999999;144.5;311.9047619047617;299.1710526315787
174704.0;3.3000000000000003;-8.1;3.3000000000000003;13.0;-8.200000000000001;4.7;-89.5;-13.7;165.7;311.9206349206347;299.1973684210523
174720.0;3.6;-7.1000000000000005;2.9000000000000004;13.1;-7.9;4.3;-67.9;-5.500000000000001;186.90000000000003;311.9365079365077;299.22368421052596
174736.0;3.5;-6.4;2.7;12.8;-7.0;3.9;-67.9;-5.500000000000001;186.90000000000003;311.95238095238074;299.2499999999996
174753.0;3.0;-4.2;2.0;12.3;-5.7;3.2;-58.7;0.3;196.3;311.96825396825375;299.27631578947324
174770.0;2.8000000000000003;-2.2;1.2000000000000002;12.1;-4.7;2.6;-50.5;4.4;201.8;311.98412698412676;299.3026315789469
174789.0;2.7;-0.6000000000000001;1.1;11.9;-3.9;2.6;-52.900000000000006;10.3;196.4;312.0079365079365;299.34210526315735
174804.0;2.6;0.0;1.3;11.4;-3.4000000000000004;2.8000000000000003;-52.900000000000006;10.3;196.4;312.0238095238095;299.368421052631
174820.0;2.1;1.0;1.5;10.8;-3.1;3.0;-54.0;19.5;189.6;312.03968253968253;299.39473684210463
174836.0;2.0;1.8;1.5;10.5;-2.9000000000000004;2.9000000000000004;-39.2;28.0;180.9;312.05555555555554;299.4210526315783
174853.0;2.1;2.2;1.3;10.8;-2.7;2.5;-39.2;28.0;180.9;312.07142857142856;299.4473684210519
174870.0;3.0;2.9000000000000004;0.7000000000000001;11.2;-2.5;2.1;-24.6;20.8;176.8;312.08730158730157;299.47368421052556
174887.0;3.6;3.5;0.2;11.4;-2.3000000000000003;1.7000000000000002;-0.4;-2.0;159.4;312.1031746031746;299.4999999999992
174903.0;3.9;4.0;-0.4;11.5;-2.2;1.2000000000000002;-0.2;-6.8;148.70000000000002;312.1190476190476;299.52631578947285
174920.0;4.1000000000000005;4.2;-0.6000000000000001;11.6;-2.3000000000000003;0.9;-0.2;-6.8;148.70000000000002;312.1349206349206;299.5526315789465
174937.0;4.5;4.5;-0.3;11.6;-2.2;1.3;-10.7;-3.0;138.00000000000003;312.1507936507936;299.57894736842013
174953.0;4.6000000000000005;5.0;0.3;11.5;-2.0;1.8;-43.8;29.200000000000003;118.3;312.16666666666663;299.6052631578938
174970.0;4.7;5.2;0.6000000000000001;11.6;-1.8;2.3000000000000003;-43.8;29.200000000000003;118.3;312.18253968253964;299.6315789473674
174987.0;5.2;5.5;1.0;12.0;-1.9;2.4000000000000004;-55.5;45.8;108.6;312.19841269841265;299.65789473684106
175004.0;6.1000000000000005;5.0;1.1;12.5;-2.6;2.5;-63.6;60.2;86.8;312.21428571428567;299.6842105263147
175021.0;6.800000000000001;4.4;1.4;13.0;-3.2;2.8000000000000003;-59.40000000000001;58.0;79.19999999999999;312.2301587301587;299.71052631578834
175036.0;7.1000000000000005;4.2;1.5;13.5;-3.8;2.9000000000000004;-59.40000000000001;58.0;79.19999999999999;312.2460317460317;299.736842105262
175053.0;8.1;3.8;1.5;14.2;-4.0;2.9000000000000004;-35.9;33.6;75.1;312.2619047619047;299.7631578947356
175070.0;9.1;4.6000000000000005;1.7000000000000002;15.0;-3.2;3.0;-24.9;23.1;73.7;312.2777777777777;299.78947368420927
175086.0;9.6;5.5;1.5;16.2;-2.1;2.3000000000000003;-24.9;23.1;73.7;312.2936507936507;299.8157894736829
175103.0;12.0;5.5;0.8;18.5;-3.1;2.3000000000000003;-20.4;13.8;61.9;312.30952380952374;299.84210526315655
175120.0;13.7;4.0;2.1;19.4;-4.2;3.7;-34.1;10.7;13.000000000000002;312.32539682539675;299.8684210526302
175136.0;12.5;3.9;3.7;18.4;-4.1000000000000005;5.0;-30.6;32.1;-5.7;312.34126984126976;299.89473684210384
175153.0;11.6;4.5;3.8;17.1;-2.9000000000000004;4.7;-30.6;32.1;-5.7;312.3571428571428;299.9210526315775
175170.0;11.0;5.5;2.5;17.3;-2.5;3.7;0.1;40.8;-44.7;312.3730158730158;299.9473684210511
175186.0;11.5;4.4;2.0;18.0;-3.4000000000000004;3.6;13.5;22.2;-80.9;312.3888888888888;299.97368421052477
175205.0;10.7;1.9;2.2;17.5;-5.4;3.8;27.700000000000003;7.200000000000001;-115.7;312.4126984126983;300.0138888888889
175222.0;9.7;0.6000000000000001;2.2;16.1;-7.2;3.7;27.700000000000003;7.200000000000001;-115.7;312.42857142857133;300.04166666666674
175238.0;7.1000000000000005;-1.3;1.8;14.2;-8.200000000000001;3.5;53.0;-20.3;-146.4;312.44444444444434;300.06944444444457
175253.0;5.800000000000001;-1.7000000000000002;1.8;14.2;-8.200000000000001;3.5;53.0;-20.3;-146.4;312.46031746031736;300.0972222222224
175270.0;3.7;-1.6;1.9;11.4;-7.5;3.8;59.40000000000001;-32.400000000000006;-143.70000000000002;312.47619047619037;300.1250000000002
175287.0;2.7;-1.1;2.3000000000000003;10.9;-6.800000000000001;4.2;63.4;-40.3;-138.00000000000003;312.4920634920634;300.15277777777806
175303.0;1.9;-0.9;2.6;10.5;-6.300000000000001;4.6000000000000005;66.3;-34.800000000000004;-142.20000000000002;312.5079365079364;300.1805555555559
175320.0;1.4;-1.0;2.8000000000000003;9.9;-6.0;4.7;66.3;-34.800000000000004;-142.20000000000002;312.5238095238094;300.2083333333337
175337.0;0.3;-1.3;2.6;9.0;-6.0;4.6000000000000005;70.7;-25.8;-148.4;312.5396825396824;300.23611111111154
175354.0;-0.4;-1.6;2.5;9.0;-6.0;4.6000000000000005;76.5;-16.0;-153.70000000000002;312.55555555555543;300.26388888888937
175370.0;-2.0;-2.5;1.8;7.5;-6.1000000000000005;4.0;95.8;-9.1;-152.8;312.57142857142844;300.2916666666672
175387.0;-2.2;-2.8000000000000003;1.4;7.300000000000001;-6.300000000000001;3.4000000000000004;95.8;-9.1;-152.8;312.58730158730145;300.319444444445
175404.0;-2.4000000000000004;-3.8;0.8;7.4;-6.6000000000000005;3.0;114.2;-29.4;-145.3;312.611111111111;300.36111111111177
175420.0;-2.4000000000000004;-4.7;0.4;7.5;-7.0;2.7;118.6;-40.6;-141.5;312.626984126984;300.3888888888896
175437.0;-2.4000000000000004;-5.1000000000000005;0.2;7.5;-7.0;2.2;118.6;-40.6;-141.5;312.642857142857;300.4166666666674
175453.0;-2.6;-5.5;-0.3;7.300000000000001;-6.9;1.7000000000000002;117.7;-48.8;-137.70000000000002;312.65873015873;300.44444444444525
175470.0;-2.8000000000000003;-5.7;-0.6000000000000001;7.300000000000001;-6.7;1.3;97.5;-56.9;-129.8;312.674603174603;300.4722222222231
175487.0;-2.9000000000000004;-5.800000000000001;-0.7000000000000001;7.300000000000001;-6.4;1.1;79.9;-55.7;-126.20000000000002;312.69047619047603;300.5000000000009
175503.0;-2.8000000000000003;-5.800000000000001;-0.5;7.300000000000001;-6.1000000000000005;1.4;79.9;-55.7;-126.20000000000002;312.70634920634905;300.52777777777874
175520.0;-2.9000000000000004;-6.0;0.2;7.300000000000001;-6.0;1.9;44.4;-39.6;-121.2;312.72222222222206;300.55555555555657
175536.0;-2.5;-6.800000000000001;0.7000000000000001;7.7;-6.4;2.2;30.9;-27.1;-120.1;312.73809523809507;300.5833333333344
175554.0;-2.1;-8.0;0.6000000000000001;7.9;-7.1000000000000005;2.1;18.5;-14.5;-120.2;312.7539682539681;300.6111111111122
175570.0;-2.4000000000000004;-8.6;0.5;7.5;-7.9;1.8;18.5;-14.5;-120.2;312.7698412698411;300.63888888889005
175588.0;-2.9000000000000004;-9.5;0.1;6.9;-8.4;1.6;-8.5;4.9;-111.70000000000002;312.7857142857141;300.6666666666679
175603.0;-3.4000000000000004;-9.8;0.2;5.800000000000001;-8.5;1.8;-8.5;4.9;-111.70000000000002;312.8015873015871;300.6944444444457
175620.0;-4.800000000000001;-9.9;0.5;4.800000000000001;-8.200000000000001;2.2;-20.5;10.5;-100.9;312.81746031746013;300.72222222222354
175636.0;-5.2;-10.0;0.5;4.6000000000000005;-8.5;2.0;-33.1;11.1;-69.4;312.83333333333314;300.75000000000136
175653.0;-4.7;-11.2;-0.1;4.9;-9.5;1.6;-43.00000000000001;12.2;-54.50000000000001;312.84920634920616;300.7777777777792
175671.0;-4.800000000000001;-11.7;-0.3;4.5;-10.2;1.2000000000000002;-43.00000000000001;12.2;-54.50000000000001;312.86507936507917;300.805555555557
175686.0;-6.2;-12.1;-0.9;2.8000000000000003;-10.3;0.8;-59.7;20.3;-37.8;312.8809523809522;300.83333333333485
175703.0;-7.6;-11.5;-1.2000000000000002;2.0;-10.0;0.9;-103.6;26.5;29.90000000000001;312.8968253968252;300.8611111111127
175720.0;-5.9;-10.9;0.0;3.6;-9.9;2.1;-116.9;11.8;73.30000000000001;312.9126984126982;300.8888888888905
175736.0;-4.4;-10.6;1.0;6.2;-9.6;3.8;-116.9;11.8;73.30000000000001;312.9285714285712;300.91666666666833
175753.0;-1.2000000000000002;-9.5;3.0;9.0;-9.1;5.4;-104.2;-8.600000000000001;137.70000000000002;312.94444444444423;300.94444444444616
175770.0;1.6;-8.200000000000001;4.3;11.2;-8.5;6.4;-77.3;-11.5;155.4;312.96031746031724;300.972222222224
175786.0;2.4000000000000004;-7.4;4.4;12.2;-7.7;6.1000000000000005;-77.3;-11.5;155.4;312.98412698412676;301.0133333333333
175803.0;2.6;-5.6000000000000005;3.1;12.0;-6.5;4.6000000000000005;-45.1;-11.7;166.70000000000002;314.00847457627117;301.0666666666666
175821.0;2.2;-3.6;1.3;11.5;-5.4;3.1;-3.8;-20.8;179.1;314.0254237288135;301.09333333333325
175837.0;1.5;-1.9;0.2;10.8;-4.5;2.1;-2.2;-22.000000000000004;182.4;314.04237288135585;301.1199999999999
175853.0;1.3;-1.2000000000000002;-0.1;10.5;-3.8;1.7000000000000002;-2.2;-22.000000000000004;182.4;314.0593220338982;301.14666666666653
175870.0;1.3;0.2;-0.2;10.3;-3.0;1.7000000000000002;-21.0;0.8;183.7;314.0762711864405;301.1733333333332
175887.0;1.3;1.6;0.0;10.1;-2.3000000000000003;1.9;-30.200000000000003;17.9;179.9;314.09322033898286;301.1999999999998
175904.0;1.4;2.2;0.0;10.2;-1.8;1.8;-30.200000000000003;17.9;179.9;314.1101694915252;301.22666666666646
175920.0;2.0;3.3000000000000003;-0.3;10.6;-1.3;1.6;-34.60000000000001;29.90000000000001;174.10000000000002;314.12711864406754;301.2533333333331
175937.0;2.7;4.2;-0.9;10.9;-0.9;1.0;-30.000000000000004;25.200000000000003;149.20000000000002;314.1440677966099;301.27999999999975
175953.0;2.9000000000000004;4.5;-1.3;11.0;-0.9;0.4;-30.000000000000004;25.200000000000003;149.20000000000002;314.1610169491522;301.3066666666664
175970.0;3.0;4.6000000000000005;-1.7000000000000002;10.8;-1.2000000000000002;0.2;-30.4;13.1;132.6;314.17796610169455;301.33333333333303
175986.0;2.8000000000000003;4.6000000000000005;-1.4;10.4;-1.4;0.5;-50.1;1.4;106.8;314.1949152542369;301.3599999999997
176009.0;2.9000000000000004;4.6000000000000005;-0.6000000000000001;10.4;-1.6;1.1;-64.9;4.5;98.6;314.2118644067792;301.3866666666663
176020.0;3.0;4.6000000000000005;-0.2;10.5;-1.9;1.7000000000000002;-64.9;4.5;98.6;314.22881355932157;301.41333333333296
176037.0;3.4000000000000004;4.3;0.8;10.7;-2.4000000000000004;2.5;-79.1;11.5;90.1;314.2457627118639;301.4399999999996
176053.0;3.7;3.8;1.6;10.9;-3.0;3.0;-95.60000000000002;30.000000000000004;74.30000000000001;314.26271186440624;301.46666666666624
176070.0;4.5;2.9000000000000004;2.2;11.4;-3.9;3.4000000000000004;-98.0;36.1;68.7;314.2796610169486;301.4933333333329
176086.0;4.9;2.3000000000000003;2.5;11.9;-4.9;3.9;-98.0;36.1;68.7;314.2966101694909;301.5199999999995
176104.0;5.300000000000001;1.8;3.4000000000000004;12.2;-5.4;4.6000000000000005;-87.00000000000001;35.7;68.9;314.31355932203326;301.54666666666617
176120.0;5.6000000000000005;1.8;3.7;12.6;-5.300000000000001;4.9;-87.00000000000001;35.7;68.9;314.3305084745756;301.5733333333328
176137.0;6.2;2.5;4.1000000000000005;12.8;-4.4;5.2;-68.7;24.200000000000003;73.7;314.34745762711793;301.59999999999945
176153.0;6.4;4.3;4.3;12.9;-2.9000000000000004;5.0;-46.6;9.8;77.00000000000001;314.36440677966027;301.6266666666661
176172.0;8.0;5.4;3.5;14.7;-2.5;4.3;-8.3;-19.6;62.4;314.3813559322026;301.65333333333274
176190.0;10.8;3.3000000000000003;3.7;17.0;-4.3;4.5;-2.3;-29.600000000000005;37.0;314.39830508474495;301.6799999999994
176203.0;11.1;2.5;4.6000000000000005;17.2;-5.4;6.0;-2.3;-29.600000000000005;37.0;314.4152542372873;301.706666666666
176221.0;9.8;2.1;5.7;15.9;-5.4;6.5;22.9;7.0;4.300000000000001;314.4322033898296;301.73333333333267
176238.0;8.6;3.2;4.1000000000000005;15.1;-4.4;5.1000000000000005;45.2;13.8;-0.8;314.44915254237196;301.7599999999993
176256.0;9.8;2.9000000000000004;2.3000000000000003;16.2;-4.6000000000000005;3.7;61.8;-4.800000000000001;-13.5;314.4661016949143;301.78666666666595
176272.0;10.5;2.3000000000000003;2.3000000000000003;17.3;-5.4;3.8;75.3;-30.1;-35.2;314.48305084745664;301.8133333333326
176288.0;10.3;1.1;2.6;17.2;-6.300000000000001;4.0;92.5;-53.10000000000001;-59.1;314.499999999999;301.83999999999924
176306.0;8.700000000000001;0.0;2.2;16.0;-7.0;3.8;106.70000000000002;-74.4;-76.1;314.5169491525413;301.8666666666659
176321.0;7.800000000000001;-0.1;2.1;14.7;-6.800000000000001;3.8;106.70000000000002;-74.4;-76.1;314.53389830508365;301.8933333333325
176339.0;6.2;0.2;2.4000000000000004;13.7;-6.300000000000001;4.0;115.9;-98.4;-98.4;314.550847457626;301.91999999999916
176354.0;5.0;0.5;2.3000000000000003;13.0;-5.7;4.0;110.1;-90.9;-111.4;314.56779661016833;301.9466666666658
176371.0;4.3;0.6000000000000001;2.4000000000000004;12.2;-5.2;4.1000000000000005;110.1;-90.9;-111.4;314.58474576271067;301.97333333333245
176396.0;2.4000000000000004;0.3;2.3000000000000003;11.3;-5.1000000000000005;4.1000000000000005;88.50000000000001;-51.1;-141.8;314.6101694915242;302.013698630137
176403.0;2.4000000000000004;0.3;2.3000000000000003;11.3;-5.1000000000000005;4.1000000000000005;88.50000000000001;-51.1;-141.8;314.6355932203377;302.05479452054806
176420.0;0.6000000000000001;-0.6000000000000001;1.4;9.8;-5.1000000000000005;3.4000000000000004;69.3;-7.400000000000001;-167.20000000000002;314.64406779660885;302.0684931506851
176436.0;0.2;-1.1;1.3;9.4;-5.6000000000000005;3.3000000000000003;69.3;-7.400000000000001;-167.20000000000002;314.6610169491512;302.0958904109591
176454.0;-0.3;-2.4000000000000004;1.2000000000000002;9.1;-6.2;3.3000000000000003;69.5;6.9;-183.2;314.6779661016935;302.12328767123313
176471.0;-1.1;-3.8;0.9;8.6;-6.800000000000001;3.1;77.9;2.8;-185.5;314.69491525423587;302.15068493150716
176486.0;-1.6;-4.4;0.6000000000000001;7.9;-7.2;2.5;77.9;2.8;-185.5;314.7118644067782;302.1780821917812
176505.0;-2.5;-5.300000000000001;-0.2;7.4;-7.300000000000001;1.9;90.5;-23.6;-176.00000000000003;314.72881355932054;302.2054794520552
176520.0;-2.8000000000000003;-5.6000000000000005;-0.5;7.4;-7.300000000000001;1.9;90.5;-23.6;-176.00000000000003;314.7457627118629;302.23287671232924
176536.0;-3.2;-6.1000000000000005;-0.8;6.800000000000001;-7.2;1.3;87.80000000000001;-39.2;-167.20000000000002;314.7627118644052;302.2602739726033
176553.0;-3.5;-6.300000000000001;-0.6000000000000001;6.6000000000000005;-6.800000000000001;1.4;79.00000000000001;-49.6;-158.39999999999998;314.77966101694756;302.2876712328773
176570.0;-3.8;-6.300000000000001;-0.1;6.300000000000001;-6.4;1.7000000000000002;50.900000000000006;-47.900000000000006;-143.2;314.7966101694899;302.31506849315133
176587.0;-4.1000000000000005;-6.300000000000001;0.4;6.1000000000000005;-6.0;2.0;37.1;-37.3;-136.9;314.81355932203223;302.34246575342536
176603.0;-4.1000000000000005;-6.300000000000001;0.4;6.0;-5.9;1.9;37.1;-37.3;-136.9;314.8305084745746;302.3698630136994
176620.0;-4.1000000000000005;-6.9;0.2;6.1000000000000005;-6.2;1.7000000000000002;10.5;-13.5;-126.9;314.8474576271169;302.3972602739734
176637.0;-3.9;-7.9;0.0;6.1000000000000005;-6.800000000000001;1.5;-3.8;-2.7;-121.70000000000002;314.86440677965925;302.42465753424744
176653.0;-4.1000000000000005;-9.0;-0.2;5.800000000000001;-7.5;1.4;-17.300000000000004;6.500000000000001;-113.1;314.8813559322016;302.4520547945215
176670.0;-4.3;-9.5;-0.2;5.4;-8.0;1.4;-17.300000000000004;6.500000000000001;-113.1;314.8983050847439;302.4794520547955
176687.0;-4.9;-9.8;-0.1;4.800000000000001;-7.9;1.6;-37.400000000000006;17.7;-82.2;314.91525423728626;302.50684931506953
176703.0;-5.1000000000000005;-9.5;0.0;4.800000000000001;-7.9;1.6;-37.400000000000006;17.7;-82.2;314.9322033898286;302.53424657534356
176721.0;-4.3;-10.1;0.0;5.7;-8.5;1.7000000000000002;-42.2;18.700000000000003;-63.30000000000001;314.94915254237094;302.5616438356176
176736.0;-3.6;-10.9;-0.6000000000000001;5.9;-9.1;1.1;-54.50000000000001;26.40000000000001;-34.50000000000001;314.9661016949133;302.5890410958916
176754.0;-3.7;-11.2;-1.2000000000000002;5.9;-9.1;1.1;-54.50000000000001;26.40000000000001;-34.50000000000001;314.9830508474556;302.61643835616565
176771.0;-5.4;-11.3;-2.1;4.1000000000000005;-9.6;0.1;-87.80000000000001;30.5;5.7;316.0079365079365;302.6712328767137
176786.0;-6.0;-11.2;-2.1;3.4000000000000004;-9.7;0.5;-87.80000000000001;30.5;5.7;316.0238095238095;302.69863013698773
176804.0;-5.4;-10.9;-0.6000000000000001;4.3;-9.8;2.0;-113.2;8.600000000000001;80.8;316.03968253968253;302.72602739726176
176821.0;-3.1;-10.7;1.3;6.300000000000001;-10.2;3.7;-106.1;-5.2;119.20000000000002;316.05555555555554;302.7534246575358
176837.0;-1.7000000000000002;-10.5;2.2;8.700000000000001;-10.2;4.800000000000001;-106.1;-5.2;119.20000000000002;316.07142857142856;302.7808219178098
176853.0;1.1;-9.5;2.9000000000000004;11.0;-9.8;5.1000000000000005;-57.3;-25.5;178.3;316.08730158730157;302.80821917808385
176874.0;2.9000000000000004;-7.9;2.3000000000000003;12.4;-9.0;4.4;-28.600000000000005;-32.7;192.40000000000003;316.1031746031746;302.8356164383579
176886.0;3.3000000000000003;-6.800000000000001;1.8;12.6;-7.5;3.2;-28.600000000000005;-32.7;192.40000000000003;316.1190476190476;302.8630136986319
176904.0;3.1;-4.4;0.4;12.3;-6.2;2.1;-7.200000000000001;-38.8;199.1;316.1349206349206;302.89041095890593
176920.0;2.8000000000000003;-2.5;-0.5;12.1;-5.2;1.3;-0.7;-39.0;201.0;316.1507936507936;302.91780821917996
176937.0;2.9000000000000004;-1.6;-0.8;11.9;-4.3;0.8;-15.5;-23.700000000000003;196.3;316.16666666666663;302.945205479454
176953.0;2.9000000000000004;0.0;-1.1;11.7;-3.4000000000000004;0.6000000000000001;-15.5;-23.700000000000003;196.3;316.18253968253964;302.972602739728
176971.0;2.7;1.4;-1.2000000000000002;11.4;-2.8000000000000003;0.6000000000000001;-65.5;24.7;176.8;316.20634920634916;303.01428571428573
176986.0;2.7;2.5;-0.9;11.2;-2.3000000000000003;0.8;-87.3;40.1;163.00000000000003;316.2222222222222;303.0428571428572
177004.0;2.6;3.1;-0.5;10.8;-2.2;1.1;-101.9;44.5;147.7;316.2380952380952;303.07142857142867
177020.0;2.4000000000000004;3.2;-0.2;10.3;-2.4000000000000004;1.6;-101.9;44.5;147.7;316.2539682539682;303.10000000000014
177042.0;2.2;3.1;0.8;10.0;-2.8000000000000003;2.4000000000000004;-112.5;33.300000000000004;126.1;316.2698412698412;303.1285714285716
177053.0;2.2;3.1;1.4;9.9;-3.1;3.2;-112.5;33.300000000000004;126.1;316.2857142857142;303.15714285714307
177070.0;2.4000000000000004;3.2;2.3000000000000003;9.9;-3.1;3.7;-107.5;24.9;120.9;316.30158730158723;303.18571428571454
177087.0;2.7;3.5;2.8000000000000003;9.9;-3.1;3.9;-88.50000000000001;11.4;115.10000000000002;316.31746031746025;303.214285714286
177104.0;3.1;3.7;3.0;10.1;-3.2;3.9;-82.3;8.600000000000001;112.20000000000002;316.33333333333326;303.2428571428575
